I;11713;171.0 deg;60.0 uSH;Cao;4.0 deg;8;Beta;8;22;2013-04-03
I;11714;129.0 deg;60.0 uSH;Hsx;1.0 deg;1;Alpha;12;65;2013-04-03
IA;11706;277.0 deg;0.0 uSH;--;0.0 deg;--;--;7;82;2013-04-03
IA;11709;272.0 deg;0.0 uSH;--;0.0 deg;--;--;33;77;2013-04-03
IA;11712;187.0 deg;0.0 uSH;--;0.0 deg;--;--;2;8;2013-04-03
II;11692;95.0 deg;0.0 uSH;--;0.0 deg;--;--;9;0;2013-04-03
II;11701;83.0 deg;0.0 uSH;--;0.0 deg;--;--;14;0;2013-04-03
II;11695;76.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2013-04-03
I;11704;255.0 deg;60.0 uSH;Hsx;2.0 deg;3;Alpha;15;74;2013-04-04
I;11707;238.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;12;56;2013-04-04
I;11708;193.0 deg;20.0 uSH;Dro;3.0 deg;4;Beta;10;11;2013-04-04
I;11710;199.0 deg;120.0 uSH;Dao;4.0 deg;9;Beta;22;18;2013-04-04
I;11711;157.0 deg;560.0 uSH;Cko;6.0 deg;15;Beta;17;24;2013-04-04
I;11713;173.0 deg;30.0 uSH;Cro;4.0 deg;6;Beta;10;8;2013-04-04
I;11714;129.0 deg;60.0 uSH;Hsx;1.0 deg;1;Alpha;13;52;2013-04-04
IA;11712;189.0 deg;0.0 uSH;--;0.0 deg;--;--;2;7;2013-04-04
II;11701;83.0 deg;0.0 uSH;--;0.0 deg;--;--;14;0;2013-04-04
II;11695;76.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2013-04-04
I;11704;257.0 deg;30.0 uSH;Hsx;1.0 deg;2;Alpha;15;89;2013-04-05
I;11708;193.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;13;25;2013-04-05
I;11710;198.0 deg;60.0 uSH;Dao;4.0 deg;7;Beta;22;30;2013-04-05
I;11711;158.0 deg;580.0 uSH;Cko;6.0 deg;19;Beta;19;10;2013-04-05
I;11713;174.0 deg;30.0 uSH;Cro;7.0 deg;17;Beta;9;6;2013-04-05
I;11714;129.0 deg;100.0 uSH;Hsx;1.0 deg;1;Alpha;12;39;2013-04-05
I;11715;183.0 deg;10.0 uSH;Bxo;4.0 deg;2;Beta;18;15;2013-04-05
IA;11707;239.0 deg;0.0 uSH;--;0.0 deg;--;--;12;70;2013-04-05
IA;11712;191.0 deg;0.0 uSH;--;0.0 deg;--;--;2;22;2013-04-05
II;11695;76.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2013-04-05
II;11703;51.0 deg;0.0 uSH;--;0.0 deg;--;--;25;0;2013-04-05
I;11708;194.0 deg;10.0 uSH;Axx;0.0 deg;1;Alpha;13;39;2013-04-06
I;11710;199.0 deg;50.0 uSH;Dao;6.0 deg;6;Beta;21;44;2013-04-06
I;11711;158.0 deg;530.0 uSH;Cko;5.0 deg;6;Beta;15;2;2013-04-06
I;11713;174.0 deg;70.0 uSH;Dai;9.0 deg;19;Beta;10;19;2013-04-06
I;11714;129.0 deg;50.0 uSH;Hsx;2.0 deg;1;Alpha;12;27;2013-04-06
I;11715;183.0 deg;30.0 uSH;Cao;6.0 deg;5;Beta;17;28;2013-04-06
I;11716;123.0 deg;10.0 uSH;Axx;1.0 deg;2;Alpha;19;32;2013-04-06
I;11717;89.0 deg;10.0 uSH;Axx;2.0 deg;3;Alpha;10;66;2013-04-06
I;11718;110.0 deg;10.0 uSH;Axx;2.0 deg;2;Alpha;23;45;2013-04-06
I;11719;77.0 deg;90.0 uSH;Hsx;2.0 deg;1;Alpha;8;78;2013-04-06
IA;11707;240.0 deg;0.0 uSH;--;0.0 deg;--;--;12;84;2013-04-06
IA;11712;191.0 deg;0.0 uSH;--;0.0 deg;--;--;2;35;2013-04-06
II;11703;51.0 deg;0.0 uSH;--;0.0 deg;--;--;25;0;2013-04-06
II;11702;32.0 deg;0.0 uSH;--;0.0 deg;--;--;8;0;2013-04-06
I;11711;158.0 deg;440.0 uSH;Dho;5.0 deg;5;Beta;17;16;2013-04-07
I;11713;175.0 deg;130.0 uSH;Dai;9.0 deg;16;Beta-Gamma;10;33;2013-04-07
I;11714;128.0 deg;80.0 uSH;Cso;6.0 deg;6;Beta;13;14;2013-04-07
I;11715;181.0 deg;10.0 uSH;Bxo;2.0 deg;4;Beta;18;39;2013-04-07
I;11717;91.0 deg;10.0 uSH;Bxo;2.0 deg;2;Beta;12;51;2013-04-07
I;11718;109.0 deg;130.0 uSH;Dsi;7.0 deg;10;Beta-Gamma;22;33;2013-04-07
I;11719;76.0 deg;80.0 uSH;Cso;2.0 deg;4;Beta;8;66;2013-04-07
IA;11708;195.0 deg;0.0 uSH;--;0.0 deg;--;--;13;53;2013-04-07
IA;11710;197.0 deg;0.0 uSH;--;0.0 deg;--;--;23;55;2013-04-07
IA;11712;192.0 deg;0.0 uSH;--;0.0 deg;--;--;2;50;2013-04-07
IA;11716;124.0 deg;0.0 uSH;--;0.0 deg;--;--;19;18;2013-04-07
II;11703;51.0 deg;0.0 uSH;--;0.0 deg;--;--;25;0;2013-04-07
II;11702;32.0 deg;0.0 uSH;--;0.0 deg;--;--;8;0;2013-04-07
I;11711;157.0 deg;400.0 uSH;Cko;12.0 deg;7;Beta;19;28;2013-04-08
I;11713;176.0 deg;120.0 uSH;Dai;8.0 deg;13;Beta-Gamma;11;47;2013-04-08
I;11714;127.0 deg;60.0 uSH;Cso;6.0 deg;6;Beta;12;2;2013-04-08
I;11715;182.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;18;53;2013-04-08
I;11716;125.0 deg;10.0 uSH;Bxo;2.0 deg;2;Beta;20;4;2013-04-08
I;11717;92.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;13;37;2013-04-08
I;11718;109.0 deg;140.0 uSH;Dai;7.0 deg;14;Beta-Gamma;20;20;2013-04-08
I;11719;76.0 deg;150.0 uSH;Dsi;6.0 deg;6;Beta-Gamma;8;53;2013-04-08
I;11720;137.0 deg;20.0 uSH;Cso;3.0 deg;4;Beta;11;8;2013-04-08
IA;11708;196.0 deg;0.0 uSH;--;0.0 deg;--;--;13;67;2013-04-08
IA;11710;198.0 deg;0.0 uSH;--;0.0 deg;--;--;23;69;2013-04-08
IA;11712;193.0 deg;0.0 uSH;--;0.0 deg;--;--;2;64;2013-04-08
II;11702;32.0 deg;0.0 uSH;--;0.0 deg;--;--;8;0;2013-04-08
I;11711;156.0 deg;400.0 uSH;Cko;4.0 deg;5;Beta;16;42;2013-04-09
I;11713;175.0 deg;190.0 uSH;Cso;8.0 deg;16;Beta;9;61;2013-04-09
I;11714;126.0 deg;60.0 uSH;Cso;3.0 deg;3;Beta;14;12;2013-04-09
I;11716;124.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;20;9;2013-04-09
I;11717;92.0 deg;10.0 uSH;Bxo;2.0 deg;2;Beta;12;22;2013-04-09
I;11718;108.0 deg;220.0 uSH;Dao;8.0 deg;34;Beta;22;7;2013-04-09
I;11719;75.0 deg;240.0 uSH;Cao;9.0 deg;16;Beta-Gamma;7;39;2013-04-09
I;11720;135.0 deg;10.0 uSH;Cro;4.0 deg;5;Beta;10;21;2013-04-09
IA;11708;197.0 deg;0.0 uSH;--;0.0 deg;--;--;13;81;2013-04-09
IA;11710;199.0 deg;0.0 uSH;--;0.0 deg;--;--;23;83;2013-04-09
IA;11712;195.0 deg;0.0 uSH;--;0.0 deg;--;--;2;79;2013-04-09
IA;11715;183.0 deg;0.0 uSH;--;0.0 deg;--;--;18;67;2013-04-09
I;11711;157.0 deg;350.0 uSH;Hhx;4.0 deg;2;Alpha;17;55;2013-04-10
I;11713;176.0 deg;180.0 uSH;Dao;10.0 deg;16;Beta;9;74;2013-04-10
I;11714;128.0 deg;60.0 uSH;Cso;3.0 deg;3;Beta;12;26;2013-04-10
I;11717;91.0 deg;20.0 uSH;Cso;5.0 deg;3;Beta;11;11;2013-04-10
I;11718;108.0 deg;190.0 uSH;Dac;7.0 deg;21;Beta-Gamma;21;6;2013-04-10
I;11719;76.0 deg;160.0 uSH;Dai;9.0 deg;11;Beta-Gamma;10;26;2013-04-10
IA;11715;184.0 deg;0.0 uSH;--;0.0 deg;--;--;18;81;2013-04-10
IA;11716;126.0 deg;0.0 uSH;--;0.0 deg;--;--;20;23;2013-04-10
IA;11720;138.0 deg;0.0 uSH;--;0.0 deg;--;--;10;35;2013-04-10
I;11711;156.0 deg;360.0 uSH;Cko;5.0 deg;2;Beta;17;67;2013-04-11
I;11713;177.0 deg;180.0 uSH;Dai;10.0 deg;7;Beta;8;88;2013-04-11
I;11714;127.0 deg;20.0 uSH;Hsx;2.0 deg;2;Alpha;13;38;2013-04-11
I;11716;127.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;20;37;2013-04-11
I;11717;90.0 deg;10.0 uSH;Bxo;3.0 deg;3;Beta;10;1;2013-04-11
I;11718;108.0 deg;280.0 uSH;Dkc;9.0 deg;34;Beta-Gamma;22;19;2013-04-11
I;11719;76.0 deg;190.0 uSH;Dai;8.0 deg;17;Beta-Gamma;10;13;2013-04-11
I;11721;54.0 deg;10.0 uSH;Bxo;4.0 deg;4;Beta;18;35;2013-04-11
I;11722;45.0 deg;20.0 uSH;Cso;4.0 deg;3;Beta;20;44;2013-04-11
IA;11720;138.0 deg;0.0 uSH;--;0.0 deg;--;--;10;48;2013-04-11
I;11711;158.0 deg;230.0 uSH;Hax;4.0 deg;2;Alpha;16;82;2013-04-12
I;11714;128.0 deg;50.0 uSH;Hsx;1.0 deg;1;Alpha;13;52;2013-04-12
I;11718;108.0 deg;340.0 uSH;Dkc;8.0 deg;24;Beta-Gamma;22;32;2013-04-12
I;11719;76.0 deg;180.0 uSH;Eai;11.0 deg;20;Beta-Gamma-Delta;10;0;2013-04-12
I;11721;56.0 deg;80.0 uSH;Dao;7.0 deg;10;Beta-Gamma;19;20;2013-04-12
I;11722;46.0 deg;80.0 uSH;Dao;7.0 deg;4;Beta;21;30;2013-04-12
IA;11716;127.0 deg;0.0 uSH;--;0.0 deg;--;--;20;51;2013-04-12
IA;11717;91.0 deg;0.0 uSH;--;0.0 deg;--;--;12;15;2013-04-12
IA;11720;138.0 deg;0.0 uSH;--;0.0 deg;--;--;10;62;2013-04-12
I;11711;158.0 deg;100.0 uSH;Hax;4.0 deg;1;Alpha;16;95;2013-04-13
I;11714;129.0 deg;70.0 uSH;Hsx;1.0 deg;1;Alpha;13;66;2013-04-13
I;11718;109.0 deg;510.0 uSH;Dkc;9.0 deg;23;Beta-Gamma;21;46;2013-04-13
I;11719;77.0 deg;290.0 uSH;Eki;11.0 deg;22;Beta-Gamma;11;14;2013-04-13
I;11721;57.0 deg;220.0 uSH;Dai;8.0 deg;17;Beta-Gamma;18;6;2013-04-13
I;11722;46.0 deg;30.0 uSH;Dro;6.0 deg;4;Beta;21;17;2013-04-13
IA;11716;128.0 deg;0.0 uSH;--;0.0 deg;--;--;20;65;2013-04-13
IA;11717;92.0 deg;0.0 uSH;--;0.0 deg;--;--;12;29;2013-04-13
IA;11720;139.0 deg;0.0 uSH;--;0.0 deg;--;--;10;76;2013-04-13
I;11714;129.0 deg;40.0 uSH;Hsx;1.0 deg;1;Alpha;14;79;2013-04-14
I;11718;108.0 deg;350.0 uSH;Dkc;10.0 deg;25;Beta-Gamma;21;58;2013-04-14
I;11719;78.0 deg;140.0 uSH;Dsi;10.0 deg;26;Beta-Gamma;10;28;2013-04-14
I;11721;57.0 deg;190.0 uSH;Dsi;9.0 deg;18;Beta;18;7;2013-04-14
I;11722;47.0 deg;20.0 uSH;Cro;6.0 deg;4;Beta;21;3;2013-04-14
I;11723;1.0 deg;10.0 uSH;Bxo;2.0 deg;2;Beta;18;49;2013-04-14
I;11724;340.0 deg;40.0 uSH;Hax;2.0 deg;2;Alpha;27;70;2013-04-14
IA;11716;129.0 deg;0.0 uSH;--;0.0 deg;--;--;20;79;2013-04-14
IA;11717;93.0 deg;0.0 uSH;--;0.0 deg;--;--;12;43;2013-04-14
IA;11720;140.0 deg;0.0 uSH;--;0.0 deg;--;--;10;90;2013-04-14
I;11718;107.0 deg;260.0 uSH;Dkc;9.0 deg;12;Beta-Gamma;20;70;2013-04-15
I;11719;78.0 deg;120.0 uSH;Dao;10.0 deg;11;Beta-Gamma;10;41;2013-04-15
I;11721;58.0 deg;180.0 uSH;Dso;9.0 deg;13;Beta;19;21;2013-04-15
I;11722;48.0 deg;20.0 uSH;Cro;6.0 deg;4;Beta;22;11;2013-04-15
I;11723;1.0 deg;80.0 uSH;Dac;5.0 deg;8;Beta;18;36;2013-04-15
I;11724;339.0 deg;50.0 uSH;Hax;2.0 deg;3;Alpha;27;58;2013-04-15
IA;11717;94.0 deg;0.0 uSH;--;0.0 deg;--;--;12;57;2013-04-15
II;11704;273.0 deg;0.0 uSH;--;0.0 deg;--;--;16;0;2013-04-15
I;11718;106.0 deg;110.0 uSH;Dai;10.0 deg;4;Beta;20;84;2013-04-16
I;11719;76.0 deg;70.0 uSH;Cso;6.0 deg;4;Beta;9;53;2013-04-16
I;11721;56.0 deg;140.0 uSH;Esi;11.0 deg;12;Beta;18;33;2013-04-16
I;11722;46.0 deg;30.0 uSH;Cao;8.0 deg;5;Beta;21;24;2013-04-16
I;11723;2.0 deg;180.0 uSH;Dac;6.0 deg;12;Beta-Gamma;18;20;2013-04-16
I;11724;338.0 deg;60.0 uSH;Hax;2.0 deg;2;Alpha;27;44;2013-04-16
IA;11717;95.0 deg;0.0 uSH;--;0.0 deg;--;--;12;71;2013-04-16
II;11704;273.0 deg;0.0 uSH;--;0.0 deg;--;--;16;0;2013-04-16
II;11707;256.0 deg;0.0 uSH;--;0.0 deg;--;--;12;0;2013-04-16
I;11719;74.0 deg;60.0 uSH;Cso;3.0 deg;3;Beta;9;64;2013-04-17
I;11721;56.0 deg;110.0 uSH;Dao;7.0 deg;6;Beta;18;47;2013-04-17
I;11722;45.0 deg;40.0 uSH;Cao;7.0 deg;8;Beta;20;36;2013-04-17
I;11723;1.0 deg;180.0 uSH;Dai;8.0 deg;23;Beta-Gamma;17;9;2013-04-17
I;11724;338.0 deg;70.0 uSH;Dao;4.0 deg;7;Beta;26;31;2013-04-17
IA;11717;95.0 deg;0.0 uSH;--;0.0 deg;--;--;12;85;2013-04-17
II;11704;273.0 deg;0.0 uSH;--;0.0 deg;--;--;16;0;2013-04-17
II;11707;256.0 deg;0.0 uSH;--;0.0 deg;--;--;12;0;2013-04-17
I;11719;75.0 deg;50.0 uSH;Cso;4.0 deg;3;Beta;10;79;2013-04-18
I;11721;57.0 deg;120.0 uSH;Cso;6.0 deg;5;Beta;17;61;2013-04-18
I;11722;44.0 deg;90.0 uSH;Dao;6.0 deg;6;Beta;19;48;2013-04-18
I;11723;1.0 deg;200.0 uSH;Dai;8.0 deg;21;Beta;18;5;2013-04-18
I;11724;336.0 deg;40.0 uSH;Cso;2.0 deg;4;Beta;26;19;2013-04-18
II;11707;256.0 deg;0.0 uSH;--;0.0 deg;--;--;12;0;2013-04-18
I;11719;74.0 deg;50.0 uSH;Hsx;2.0 deg;1;Alpha;9;91;2013-04-19
I;11721;58.0 deg;100.0 uSH;Cso;3.0 deg;2;Beta;17;75;2013-04-19
I;11722;45.0 deg;90.0 uSH;Dao;8.0 deg;10;Beta;20;62;2013-04-19
I;11723;1.0 deg;190.0 uSH;Dai;9.0 deg;21;Beta;16;16;2013-04-19
I;11724;335.0 deg;20.0 uSH;Cso;1.0 deg;2;Beta;26;7;2013-04-19
I;11721;57.0 deg;60.0 uSH;Hsx;1.0 deg;1;Alpha;18;86;2013-04-20
I;11722;44.0 deg;40.0 uSH;Cao;6.0 deg;6;Beta;21;73;2013-04-20
I;11723;3.0 deg;100.0 uSH;Dai;8.0 deg;14;Beta;18;32;2013-04-20
I;11724;335.0 deg;20.0 uSH;Hrx;1.0 deg;2;Alpha;26;5;2013-04-20
I;11725;28.0 deg;20.0 uSH;Cro;2.0 deg;2;Beta;10;58;2013-04-20
I;11726;323.0 deg;20.0 uSH;Dro;3.0 deg;4;Beta;13;7;2013-04-20
I;11727;273.0 deg;40.0 uSH;Dao;3.0 deg;2;Beta;26;57;2013-04-20
I;11722;44.0 deg;30.0 uSH;Cro;3.0 deg;4;Beta;20;86;2013-04-21
I;11723;1.0 deg;60.0 uSH;Cao;7.0 deg;9;Beta;19;44;2013-04-21
I;11724;336.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;26;19;2013-04-21
I;11725;27.0 deg;10.0 uSH;Bxo;3.0 deg;3;Beta;10;70;2013-04-21
I;11726;322.0 deg;180.0 uSH;Eai;13.0 deg;15;Beta-Gamma;13;5;2013-04-21
I;11727;273.0 deg;50.0 uSH;Dao;7.0 deg;9;Beta;25;44;2013-04-21
II;11713;194.0 deg;0.0 uSH;--;0.0 deg;--;--;9;0;2013-04-21
I;11723;1.0 deg;40.0 uSH;Cso;7.0 deg;3;Beta;20;57;2013-04-22
I;11726;326.0 deg;260.0 uSH;Ekc;13.0 deg;36;Beta-Gamma-Delta;12;22;2013-04-22
I;11727;273.0 deg;60.0 uSH;Dao;8.0 deg;7;Beta;25;31;2013-04-22
IA;11724;336.0 deg;0.0 uSH;--;0.0 deg;--;--;26;32;2013-04-22
IA;11725;28.0 deg;0.0 uSH;--;0.0 deg;--;--;10;84;2013-04-22
II;11713;194.0 deg;0.0 uSH;--;0.0 deg;--;--;9;0;2013-04-22
I;11723;2.0 deg;30.0 uSH;Cso;7.0 deg;3;Beta;19;70;2013-04-23
I;11726;325.0 deg;550.0 uSH;Ekc;13.0 deg;42;Beta-Gamma-Delta;13;35;2013-04-23
I;11727;272.0 deg;70.0 uSH;Dao;8.0 deg;8;Beta;25;18;2013-04-23
IA;11724;337.0 deg;0.0 uSH;--;0.0 deg;--;--;26;46;2013-04-23
II;11713;194.0 deg;0.0 uSH;--;0.0 deg;--;--;9;0;2013-04-23
II;11711;172.0 deg;0.0 uSH;--;0.0 deg;--;--;17;0;2013-04-23
I;11723;1.0 deg;40.0 uSH;Cso;5.0 deg;4;Beta;20;84;2013-04-24
I;11726;326.0 deg;580.0 uSH;Eki;15.0 deg;34;Beta-Gamma-Delta;13;49;2013-04-24
I;11727;274.0 deg;40.0 uSH;Cao;5.0 deg;3;Beta;25;3;2013-04-24
I;11728;214.0 deg;40.0 uSH;Cso;2.0 deg;2;Beta;19;62;2013-04-24
I;11729;285.0 deg;10.0 uSH;Bxo;2.0 deg;2;Beta;14;8;2013-04-24
IA;11724;338.0 deg;0.0 uSH;--;0.0 deg;--;--;26;60;2013-04-24
II;11711;172.0 deg;0.0 uSH;--;0.0 deg;--;--;17;0;2013-04-24
I;11726;328.0 deg;840.0 uSH;Fkc;17.0 deg;30;Beta-Gamma-Delta;13;63;2013-04-25
I;11727;276.0 deg;30.0 uSH;Hax;2.0 deg;3;Alpha;25;11;2013-04-25
I;11728;217.0 deg;60.0 uSH;Hsx;2.0 deg;1;Alpha;19;48;2013-04-25
I;11729;287.0 deg;10.0 uSH;Bxo;3.0 deg;6;Beta;14;22;2013-04-25
I;11730;217.0 deg;10.0 uSH;Bxo;5.0 deg;2;Beta;19;47;2013-04-25
IA;11724;339.0 deg;0.0 uSH;--;0.0 deg;--;--;26;74;2013-04-25
II;11711;172.0 deg;0.0 uSH;--;0.0 deg;--;--;17;0;2013-04-25
II;11714;146.0 deg;0.0 uSH;--;0.0 deg;--;--;14;0;2013-04-25
I;11726;331.0 deg;1000.0 uSH;Fkc;17.0 deg;17;Beta-Gamma-Delta;13;85;2013-04-26
I;11727;277.0 deg;30.0 uSH;Hrx;1.0 deg;1;Alpha;24;26;2013-04-26
I;11728;214.0 deg;50.0 uSH;Hsx;1.0 deg;1;Alpha;19;37;2013-04-26
I;11729;286.0 deg;40.0 uSH;Dso;5.0 deg;3;Beta;15;35;2013-04-26
I;11730;217.0 deg;60.0 uSH;Dao;5.0 deg;7;Beta;18;34;2013-04-26
I;11731;189.0 deg;270.0 uSH;Dkc;6.0 deg;4;Beta-Gamma;7;61;2013-04-26
IA;11724;339.0 deg;0.0 uSH;--;0.0 deg;--;--;26;88;2013-04-26
II;11714;146.0 deg;0.0 uSH;--;0.0 deg;--;--;14;0;2013-04-26
II;11718;123.0 deg;0.0 uSH;--;0.0 deg;--;--;21;0;2013-04-26
I;11726;331.0 deg;600.0 uSH;Ekc;13.0 deg;20;Beta-Gamma;13;93;2013-04-27
I;11727;277.0 deg;10.0 uSH;Axx;1.0 deg;2;Alpha;25;39;2013-04-27
I;11728;213.0 deg;60.0 uSH;Hsx;4.0 deg;2;Alpha;19;24;2013-04-27
I;11729;287.0 deg;20.0 uSH;Cro;6.0 deg;3;Beta;15;49;2013-04-27
I;11730;218.0 deg;100.0 uSH;Dao;7.0 deg;7;Beta;18;20;2013-04-27
I;11731;187.0 deg;300.0 uSH;Dkc;9.0 deg;10;Beta-Gamma;9;51;2013-04-27
II;11714;146.0 deg;0.0 uSH;--;0.0 deg;--;--;14;0;2013-04-27
II;11718;123.0 deg;0.0 uSH;--;0.0 deg;--;--;21;0;2013-04-27
I;11727;277.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;25;52;2013-04-28
I;11728;214.0 deg;20.0 uSH;Hrx;2.0 deg;3;Alpha;19;11;2013-04-28
I;11730;218.0 deg;150.0 uSH;Dsc;9.0 deg;15;Beta;18;7;2013-04-28
I;11731;187.0 deg;420.0 uSH;Dkc;10.0 deg;17;Beta-Gamma;9;37;2013-04-28
I;11732;157.0 deg;20.0 uSH;Hsx;1.0 deg;1;Alpha;15;66;2013-04-28
I;11733;253.0 deg;30.0 uSH;Cso;3.0 deg;3;Beta;16;30;2013-04-28
IA;11729;288.0 deg;0.0 uSH;--;0.0 deg;--;--;15;63;2013-04-28
II;11718;123.0 deg;0.0 uSH;--;0.0 deg;--;--;21;0;2013-04-28
I;11728;214.0 deg;20.0 uSH;Hrx;1.0 deg;1;Alpha;19;2;2013-04-29
I;11730;218.0 deg;140.0 uSH;Dai;9.0 deg;18;Beta;18;7;2013-04-29
I;11731;187.0 deg;420.0 uSH;Dkc;10.0 deg;25;Beta-Gamma;9;25;2013-04-29
I;11732;158.0 deg;30.0 uSH;Hsx;1.0 deg;1;Alpha;17;54;2013-04-29
I;11733;254.0 deg;30.0 uSH;Cso;3.0 deg;2;Beta;17;42;2013-04-29
IA;11727;278.0 deg;0.0 uSH;--;0.0 deg;--;--;25;66;2013-04-29
IA;11729;289.0 deg;0.0 uSH;--;0.0 deg;--;--;15;77;2013-04-29
II;11718;121.0 deg;0.0 uSH;--;0.0 deg;--;--;20;0;2013-04-29
II;11719;93.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2013-04-29
I;11728;215.0 deg;20.0 uSH;Hrx;1.0 deg;1;Alpha;19;16;2013-04-30
I;11730;219.0 deg;210.0 uSH;Eai;11.0 deg;19;Beta-Gamma-Delta;18;20;2013-04-30
I;11731;188.0 deg;350.0 uSH;Ekc;12.0 deg;31;Beta-Gamma;9;11;2013-04-30
I;11732;157.0 deg;130.0 uSH;Dso;8.0 deg;5;Beta;17;40;2013-04-30
I;11733;255.0 deg;30.0 uSH;Cro;3.0 deg;2;Beta;17;56;2013-04-30
I;11734;134.0 deg;90.0 uSH;Dso;9.0 deg;4;Beta;19;65;2013-04-30
I;11735;246.0 deg;30.0 uSH;Cro;3.0 deg;4;Beta;17;48;2013-04-30
IA;11727;279.0 deg;0.0 uSH;--;0.0 deg;--;--;25;80;2013-04-30
II;11719;93.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2013-04-30
II;11721;74.0 deg;0.0 uSH;--;0.0 deg;--;--;17;0;2013-04-30
I;11728;215.0 deg;20.0 uSH;Hrx;1.0 deg;1;Alpha;19;30;2013-05-01
I;11730;219.0 deg;180.0 uSH;Eac;11.0 deg;24;Beta-Gamma-Delta;18;34;2013-05-01
I;11731;188.0 deg;380.0 uSH;Ekc;12.0 deg;38;Beta-Gamma-Delta;9;3;2013-05-01
I;11732;159.0 deg;170.0 uSH;Dsi;9.0 deg;11;Beta;17;26;2013-05-01
I;11733;255.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;17;70;2013-05-01
I;11734;134.0 deg;560.0 uSH;Dki;9.0 deg;9;Beta;19;51;2013-05-01
I;11735;247.0 deg;60.0 uSH;Dao;4.0 deg;11;Beta;17;62;2013-05-01
II;11719;93.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2013-05-01
II;11721;74.0 deg;0.0 uSH;--;0.0 deg;--;--;17;0;2013-05-01
II;11722;61.0 deg;0.0 uSH;--;0.0 deg;--;--;20;0;2013-05-01
I;11728;216.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;19;44;2013-05-02
I;11730;220.0 deg;100.0 uSH;Eai;11.0 deg;12;Beta-Gamma-Delta;18;48;2013-05-02
I;11731;189.0 deg;350.0 uSH;Ekc;12.0 deg;36;Beta-Gamma-Delta;9;17;2013-05-02
I;11732;160.0 deg;180.0 uSH;Dsi;9.0 deg;10;Beta;17;12;2013-05-02
I;11733;256.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;17;84;2013-05-02
I;11734;135.0 deg;550.0 uSH;Dko;9.0 deg;6;Beta;19;37;2013-05-02
I;11735;248.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;17;76;2013-05-02
I;11736;138.0 deg;10.0 uSH;Bxo;3.0 deg;4;Beta;7;34;2013-05-02
II;11721;74.0 deg;0.0 uSH;--;0.0 deg;--;--;17;0;2013-05-02
II;11722;61.0 deg;0.0 uSH;--;0.0 deg;--;--;20;0;2013-05-02
II;11725;45.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2013-05-02
I;11728;217.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;19;58;2013-05-03
I;11730;221.0 deg;70.0 uSH;Cso;9.0 deg;5;Beta;18;62;2013-05-03
I;11731;190.0 deg;320.0 uSH;Ekc;12.0 deg;33;Beta-Gamma-Delta;9;31;2013-05-03
I;11732;161.0 deg;160.0 uSH;Dsi;9.0 deg;7;Beta;17;2;2013-05-03
I;11734;136.0 deg;550.0 uSH;Dko;9.0 deg;6;Beta;19;23;2013-05-03
IA;11735;248.0 deg;0.0 uSH;--;0.0 deg;--;--;17;89;2013-05-03
IA;11736;139.0 deg;0.0 uSH;--;0.0 deg;--;--;7;20;2013-05-03
II;11722;61.0 deg;0.0 uSH;--;0.0 deg;--;--;20;0;2013-05-03
II;11725;45.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2013-05-03
I;11728;218.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;19;72;2013-05-04
I;11730;226.0 deg;100.0 uSH;Hsx;2.0 deg;1;Alpha;16;81;2013-05-04
I;11731;187.0 deg;150.0 uSH;Eac;15.0 deg;31;Beta-Gamma-Delta;10;43;2013-05-04
I;11732;161.0 deg;160.0 uSH;Dso;8.0 deg;7;Beta;17;15;2013-05-04
I;11734;136.0 deg;550.0 uSH;Eko;12.0 deg;15;Beta-Gamma;19;10;2013-05-04
I;11737;115.0 deg;10.0 uSH;Axx;2.0 deg;1;Alpha;19;35;2013-05-04
I;11738;87.0 deg;30.0 uSH;Hsx;1.0 deg;1;Alpha;16;63;2013-05-04
I;11739;75.0 deg;150.0 uSH;Dac;10.0 deg;13;Beta;13;75;2013-05-04
IA;11736;141.0 deg;0.0 uSH;--;0.0 deg;--;--;7;5;2013-05-04
II;11725;45.0 deg;0.0 uSH;--;0.0 deg;--;--;10;0;2013-05-04
II;11723;16.0 deg;0.0 uSH;--;0.0 deg;--;--;20;0;2013-05-04
